x,y,conc
544200,167920,8.174102
544220,167920,8.145756
544240,167920,8.14326
544260,167920,8.144355
544280,167920,8.14922
544300,167920,8.162144
544320,167920,8.180127
544340,167920,8.295489
544360,167920,8.186996
544380,167920,8.188749
544400,167920,8.174679
544420,167920,8.189738
544440,167920,8.231286
544460,167920,8.26071
544480,167920,8.192093
544500,167920,8.1719
544520,167920,8.16283
544540,167920,8.157606
544560,167920,8.154891
544580,167920,8.154896
544600,167920,8.153461
544620,167920,8.155568
544640,167920,8.156903
544660,167920,8.158051
544680,167920,8.165913
544700,167920,8.165906
544720,167920,8.176442
544740,167920,8.183761
544760,167920,8.191306
544780,167920,8.228194
544800,167920,8.31572
544820,167920,8.230182
544840,167920,8.259607
544860,167920,8.228517
544880,167920,8.218661
544900,167920,8.346795
544920,167920,8.220899
544940,167920,8.299718
544960,167920,8.245081
544980,167920,8.242421
545000,167920,8.276612
545020,167920,8.32517
545040,167920,8.338128
545060,167920,8.347287
545080,167920,8.370697
545100,167920,8.35748
545120,167920,8.34759
545140,167920,8.311526
545160,167920,8.31595
545180,167920,8.314467
545200,167920,8.252244
545220,167920,8.412496
545240,167920,8.25749
545260,167920,8.269461
545280,167920,8.291286
545300,167920,8.247041
545320,167920,8.258871
545340,167920,8.239939
545360,167920,8.233641
545380,167920,8.235768
545400,167920,8.242785
545420,167920,8.253031
545440,167920,8.267527
545460,167920,8.289036
545480,167920,8.325926
545500,167920,8.403287
545520,167920,8.655052
545540,167920,10.21432
545560,167920,8.585887
545580,167920,8.426398
545600,167920,8.351411
545620,167920,8.309473
545640,167920,8.284326
545660,167920,8.268803
545680,167920,8.259135
545700,167920,8.253756
545720,167920,8.250986
545740,167920,8.248635
545760,167920,8.247549
545780,167920,8.246689
545800,167920,8.246502
545820,167920,8.247952
545840,167920,8.249266
545860,167920,8.254815
545880,167920,8.267474
545900,167920,8.439289
545920,167920,8.301778
545940,167920,8.282785
545960,167920,8.287227
545980,167920,8.30672
546000,167920,8.407655
546020,167920,8.308491
546040,167920,8.286688
546060,167920,8.312965
546080,167920,8.285721
546100,167920,8.279013
546120,167920,8.281757
546140,167920,8.272636
546160,167920,8.283632
546180,167920,8.277589
546200,167920,8.280224
546220,167920,8.289248
546240,167920,8.285396
546260,167920,8.294924
546280,167920,8.300552
546300,167920,8.312994
546320,167920,8.328423
546340,167920,8.401189
546360,167920,8.402284
546380,167920,8.391412
546400,167920,8.567759
546420,167920,8.639254
546440,167920,8.508595
546460,167920,8.398937
546480,167920,8.391245
546500,167920,8.406875
546520,167920,8.474368
546540,167920,8.387395
546560,167920,8.353295
546580,167920,8.332839
546600,167920,8.320021
546620,167920,8.31772
546640,167920,8.306646
546660,167920,8.40928
546680,167920,8.469857
546700,167920,8.333785
546720,167920,8.315022
546740,167920,8.312859
546760,167920,8.328235
546780,167920,8.37161
546800,167920,8.512338
546820,167920,8.459994
546840,167920,8.502558
546860,167920,8.395466
546880,167920,8.384583
546900,167920,8.513307
546920,167920,8.634943
546940,167920,8.989942
546960,167920,9.257432
546980,167920,8.681708
547000,167920,8.447455
547020,167920,8.347504
547040,167920,8.291427
547060,167920,8.25422
547080,167920,8.227239
547100,167920,8.206669
547120,167920,8.190462
547140,167920,8.178004
547160,167920,8.168236
547180,167920,8.163041
547200,167920,8.163674
547220,167920,8.182622
547240,167920,8.378866
547260,167920,8.322107
547280,167920,8.241856
547300,167920,8.194117
547320,167920,8.1688
547340,167920,8.239626
547360,167920,8.311682
547380,167920,8.194796
547400,167920,8.149548
547420,167920,8.143985
547440,167920,8.14325
547460,167920,8.147299
547480,167920,8.117131
547500,167920,8.172236
547520,167920,8.249372
547540,167920,8.11957
547560,167920,8.104798
547580,167920,8.091784
547600,167920,8.089933
547620,167920,8.101284
547640,167920,8.196259
547660,167920,8.183529
547680,167920,8.261865
547700,167920,8.398156
547720,167920,8.155105
547740,167920,8.081666
547760,167920,8.049682
547780,167920,8.028259
547800,167920,8.025985
547820,167920,8.013597
547840,167920,7.998784
547860,167920,7.98417
547880,167920,7.968673
547900,167920,7.957617
547920,167920,7.961039
547940,167920,7.953929
547960,167920,7.925761
547980,167920,7.911746
548000,167920,7.900862
548020,167920,7.891425
548040,167920,7.88276
548060,167920,7.874991
548080,167920,7.867554
548100,167920,7.860589
548120,167920,7.853931
548140,167920,7.847332
548160,167920,7.84104
548180,167920,7.834867
548200,167920,7.829008
548220,167920,7.823074
548240,167920,7.81733
548260,167920,7.811299
548280,167920,7.805997
548300,167920,7.80079
548320,167920,7.795506
548340,167920,7.790566
548360,167920,7.78549
548380,167920,7.780587
548400,167920,7.775791
548420,167920,7.771126
548440,167920,7.766415
548460,167920,7.761948
548480,167920,7.757482
548500,167920,7.753203
548520,167920,7.751354
548540,167920,7.749777
548560,167920,7.748701
548580,167920,7.748448
548600,167920,7.750011
548620,167920,7.75789
548640,167920,7.822796999999999
548660,167920,7.760504
548680,167920,7.748456
548700,167920,7.743208
548720,167920,7.739878
548740,167920,7.736223
548760,167920,7.731846
548780,167920,7.727398
548800,167920,7.723435
548820,167920,7.719966
548840,167920,7.716848
548860,167920,7.71394
548880,167920,7.711214
548900,167920,7.708593
548920,167920,7.705986
548940,167920,7.703466
548960,167920,7.701023
548980,167920,7.698614
549000,167920,7.696236
549020,167920,7.693871
549040,167920,7.691525
549060,167920,7.689219
549080,167920,7.686975
549100,167920,7.684653
549120,167920,7.682351
549140,167920,7.68013
549160,167920,7.677923
549180,167920,7.675725
549200,167920,7.673542
549220,167920,7.671313
549240,167920,7.669127
549260,167920,7.666974
549280,167920,7.664826
549300,167920,7.662683
549320,167920,7.660555
549340,167920,7.658428
549360,167920,7.656301
549380,167920,7.654178
549400,167920,7.652021
549420,167920,7.649798
549440,167920,7.647622
549460,167920,7.645457
549480,167920,7.643328
549500,167920,7.641216
549520,167920,7.640897
549540,167920,7.640575
549560,167920,7.640261
549580,167920,7.639946
549600,167920,7.639633
549620,167920,7.63931
549640,167920,7.638992
549660,167920,7.63868
549680,167920,7.638367
549700,167920,7.638009
549720,167920,7.637707
549740,167920,7.637406
549760,167920,7.637128
549780,167920,7.636862
549800,167920,7.63661
549820,167920,7.636356
549840,167920,7.636153
549860,167920,7.635958
549880,167920,7.63588
549900,167920,7.635953
549920,167920,7.636018
549940,167920,7.636104
549960,167920,7.636182
549980,167920,7.636283
550000,167920,7.636436
550020,167920,7.636673
550040,167920,7.636935
550060,167920,7.637282
550080,167920,7.637731
550100,167920,7.638263
550120,167920,7.638981
550140,167920,7.639731
550160,167920,7.640547
550180,167920,7.64154
550200,167920,7.642677
550220,167920,7.64405
550240,167920,7.645686
550260,167920,7.647855
550280,167920,7.650675
550300,167920,7.654768
550320,167920,7.661777
550340,167920,7.674193
550360,167920,7.771403
550380,167920,7.701952
550400,167920,7.683203
550420,167920,7.673316
550440,167920,7.669675
550460,167920,7.668791
550480,167920,7.669398
550500,167920,7.670923
550520,167920,7.675162
550540,167920,7.680266
550560,167920,7.686141
550580,167920,7.693099
550600,167920,7.700973
550620,167920,7.71019
550640,167920,7.72017
550660,167920,7.734206
550680,167920,7.747622
550700,167920,7.772334
550720,167920,7.809173
550740,167920,7.940379
550760,167920,7.891634
550780,167920,7.84416
550800,167920,7.863756
550820,167920,7.872381
550840,167920,7.920096
550860,167920,8.021715
550880,167920,8.315449
550900,167920,8.484767
550920,167920,8.603478
550940,167920,8.524361
550960,167920,9.443769
550980,167920,8.272098
551000,167920,8.081752
551020,167920,8.00113
551040,167920,7.956786
551060,167920,7.931539
551080,167920,7.949331
551100,167920,7.893191
551120,167920,7.87125
551140,167920,7.857441
551160,167920,7.849409
551180,167920,7.8473
551200,167920,7.852657
551220,167920,7.887213
551240,167920,7.966917
551260,167920,7.893897
551280,167920,7.972558
551300,167920,7.881115
551320,167920,7.925094
551340,167920,7.951545
551360,167920,7.881258
551380,167920,7.895576
551400,167920,7.986324
551420,167920,7.902871
551440,167920,7.884672
551460,167920,8.003808
551480,167920,7.886549
551500,167920,7.895401
551520,167920,7.872358
551540,167920,7.960565
551560,167920,7.968849
551580,167920,7.910158
551600,167920,7.86034
551620,167920,7.854799
551640,167920,7.86543
551660,167920,7.92865
551680,167920,8.017099
551700,167920,7.995308
551720,167920,8.044145
551740,167920,7.953976
551760,167920,7.95939
551780,167920,7.911557
551800,167920,7.934858
551820,167920,7.932209
551840,167920,7.939084
551860,167920,8.022302
551880,167920,7.956553
551900,167920,8.071965
551920,167920,7.960871
551940,167920,7.927228
551960,167920,7.924114
551980,167920,7.932076
552000,167920,7.935236
552020,167920,7.93724
552040,167920,7.953349
552060,167920,7.967805
552080,167920,7.974748
552100,167920,8.017112
552120,167920,7.989209
552140,167920,7.99206
552160,167920,7.994921
552180,167920,8.000585
552200,167920,8.011127
552220,167920,8.025947
552240,167920,8.04336
552260,167920,8.062768
552280,167920,8.09306
552300,167920,8.19802
552320,167920,8.517511
552340,167920,13.32998
552360,167920,8.762719
552380,167920,8.387558
552400,167920,8.249029
552420,167920,8.185556
552440,167920,8.234382
552460,167920,8.120389
552480,167920,8.061604
552500,167920,8.019881
552520,167920,7.995205
552540,167920,7.97972
552560,167920,7.970413
552580,167920,7.967189
552600,167920,7.970345
552620,167920,7.981419
552640,167920,8.004643
552660,167920,8.045263
552680,167920,8.111244
552700,167920,8.219704
552720,167920,8.405913
552740,167920,8.842828
552760,167920,9.162707
552780,167920,10.1794
552800,167920,10.52523
552820,167920,9.614721
552840,167920,8.859006
552860,167920,8.386343
552880,167920,8.208535
552900,167920,8.158315
552920,167920,8.391894
552940,167920,8.203931
501760,167900,8.166735
501780,167900,8.391932
501800,167900,9.077236
501820,167900,11.07507
501840,167900,12.09209
501860,167900,9.519028
501880,167900,8.912435
501900,167900,8.687387
501920,167900,8.599084
501940,167900,8.612964
501960,167900,8.872248
501980,167900,9.161264
502000,167900,8.760607
502020,167900,8.905039
502040,167900,9.978496
502060,167900,8.896631
502080,167900,8.638703
502100,167900,8.514694
502120,167900,8.46756
502140,167900,8.486314
502160,167900,8.477961
502180,167900,8.49503
502200,167900,8.511487
502220,167900,8.468065
502240,167900,8.44107
502260,167900,8.482389
502280,167900,8.482368
502300,167900,8.47575
502320,167900,8.515152
502340,167900,8.512075
502360,167900,8.505148
502380,167900,8.499777
502400,167900,8.491739
502420,167900,8.431648
502440,167900,8.41658
502460,167900,8.396205
502480,167900,8.307588
502500,167900,8.287043
502520,167900,8.346472
502540,167900,8.426696
502560,167900,8.442846
502580,167900,8.469357
502600,167900,8.507027
502620,167900,8.472375
502640,167900,8.531945
502660,167900,8.733679
502680,167900,9.502238
502700,167900,8.746565
502720,167900,8.773543
502740,167900,8.744394
502760,167900,8.499403
502780,167900,8.449524
502800,167900,8.369162
502820,167900,8.301257
502840,167900,8.143245
502860,167900,8.024346
502880,167900,7.936315
502900,167900,7.855645
502920,167900,7.810965
502940,167900,7.774578
502960,167900,7.746111
502980,167900,7.722104
503000,167900,7.696227
503020,167900,7.67408
503040,167900,7.655213
503060,167900,7.639234
503080,167900,7.625569
503100,167900,7.613411
503120,167900,7.602891
503140,167900,7.593767
503160,167900,7.585862
503180,167900,7.578866
503200,167900,7.572392
503220,167900,7.566355
503240,167900,7.560805
503260,167900,7.555912
503280,167900,7.551719
503300,167900,7.548052
503320,167900,7.544833
503340,167900,7.541866
503360,167900,7.53933
503380,167900,7.537017
503400,167900,7.535033
503420,167900,7.533318
503440,167900,7.531917
503460,167900,7.530905
503480,167900,7.529984
503500,167900,7.529455
503520,167900,7.52978
503540,167900,7.530747
503560,167900,7.531842
503580,167900,7.532479
503600,167900,7.533297
503620,167900,7.534429
503640,167900,7.53572
503660,167900,7.537137
503680,167900,7.538849
503700,167900,7.540647
503720,167900,7.542928
503740,167900,7.545469
503760,167900,7.548543
503780,167900,7.552204
503800,167900,7.556441
503820,167900,7.561479
503840,167900,7.567663
503860,167900,7.575414
503880,167900,7.586019
503900,167900,7.601509
503920,167900,7.627546
503940,167900,7.683657
503960,167900,8.035147
503980,167900,8.198095
504000,167900,7.724804
504020,167900,7.66365
504040,167900,7.635378
504060,167900,7.61954
504080,167900,7.609823
504100,167900,7.603566
504120,167900,7.599284
504140,167900,7.596319
504160,167900,7.594244
504180,167900,7.592854
504200,167900,7.591965
504220,167900,7.591585
504240,167900,7.591502
504260,167900,7.591726
504280,167900,7.592103
504300,167900,7.592497
504320,167900,7.592912
504340,167900,7.593263
504360,167900,7.593616
504380,167900,7.594153
504400,167900,7.594806
504420,167900,7.595492
504440,167900,7.596297
504460,167900,7.59706
504480,167900,7.597912
504500,167900,7.599014
504520,167900,7.597434
504540,167900,7.595717
504560,167900,7.594316
504580,167900,7.594645
504600,167900,7.596145
504620,167900,7.60031
504640,167900,7.633939
504660,167900,7.629051
504680,167900,7.619162
504700,167900,7.596563
504720,167900,7.589047
504740,167900,7.585179
504760,167900,7.582537
504780,167900,7.580544
504800,167900,7.578886
504820,167900,7.577453
504840,167900,7.576146
504860,167900,7.575074
504880,167900,7.574221
504900,167900,7.573624
504920,167900,7.573291
504940,167900,7.573363
504960,167900,7.57419
504980,167900,7.576497
505000,167900,7.582253
505020,167900,7.60464
505040,167900,7.860206
505060,167900,7.622382
505080,167900,7.594182
505100,167900,7.583964
505120,167900,7.578623
505140,167900,7.575282
505160,167900,7.572929
505180,167900,7.571054
505200,167900,7.569223
505220,167900,7.567336
505240,167900,7.565367
505260,167900,7.56345
505280,167900,7.561638
505300,167900,7.560039
505320,167900,7.558591
505340,167900,7.557275
505360,167900,7.556094
505380,167900,7.555029
505400,167900,7.554026
505420,167900,7.553095
505440,167900,7.552247
505460,167900,7.551409
505480,167900,7.550605
505500,167900,7.550101
505520,167900,7.550955
505540,167900,7.551791
505560,167900,7.552286
505580,167900,7.55295
505600,167900,7.553736
505620,167900,7.554644
505640,167900,7.555565
505660,167900,7.556568
505680,167900,7.5575
505700,167900,7.558518
505720,167900,7.55958
505740,167900,7.560756
505760,167900,7.561954
505780,167900,7.563245
505800,167900,7.564749
505820,167900,7.566312
505840,167900,7.568032
505860,167900,7.56972
505880,167900,7.571558
505900,167900,7.573472
505920,167900,7.575539
505940,167900,7.577666
505960,167900,7.579816
505980,167900,7.582151
506000,167900,7.584627
506020,167900,7.587311
506040,167900,7.590121
506060,167900,7.593184
506080,167900,7.596549
506100,167900,7.600286
506120,167900,7.604494
506140,167900,7.609354
506160,167900,7.614911
506180,167900,7.621775
506200,167900,7.630093
506220,167900,7.640971
506240,167900,7.656791
506260,167900,7.683922
506280,167900,7.749541
506300,167900,8.688118
506320,167900,7.8553
506340,167900,7.735597
506360,167900,7.692972
506380,167900,7.672093
506400,167900,7.660514
506420,167900,7.653681
506440,167900,7.649413
506460,167900,7.646641
506480,167900,7.644909
506500,167900,7.643589
506520,167900,7.643387
506540,167900,7.643957
506560,167900,7.645066
506580,167900,7.646579
506600,167900,7.648464
506620,167900,7.650819
506640,167900,7.653496
506660,167900,7.656761
506680,167900,7.660535
506700,167900,7.664835
506720,167900,7.669692
506740,167900,7.675291
506760,167900,7.681706
506780,167900,7.689149
506800,167900,7.698444
506820,167900,7.71205
506840,167900,7.741341
506860,167900,7.792997
506880,167900,7.790446
506900,167900,7.791502
506920,167900,7.809744
506940,167900,7.807784
506960,167900,7.840372
506980,167900,7.943013
507000,167900,7.847433
507020,167900,7.7892
507040,167900,7.847268
507060,167900,7.798871
507080,167900,7.880154
507100,167900,7.93628
507120,167900,7.88142
507140,167900,7.825612
507160,167900,7.907799
507180,167900,7.8218
507200,167900,7.845442
507220,167900,7.991832
507240,167900,7.924395
507260,167900,8.001375
507280,167900,8.00357
507300,167900,8.54891
507320,167900,8.615118
507340,167900,8.058656
507360,167900,7.906579
507380,167900,7.855928
507400,167900,7.825124
507420,167900,7.805739
507440,167900,7.796128
507460,167900,7.808855
507480,167900,7.828008
507500,167900,7.837182
507520,167900,7.833093
507540,167900,7.798349
507560,167900,7.792429
507580,167900,7.78714
507600,167900,7.784368
507620,167900,7.784131
507640,167900,7.785688
507660,167900,7.789561
507680,167900,7.795956
507700,167900,7.805977
507720,167900,7.821083
507740,167900,7.844057
507760,167900,7.881479
507780,167900,7.950814
507800,167900,8.144005
507820,167900,8.808432
507840,167900,8.689744
507860,167900,8.138031
507880,167900,7.993496
507900,167900,7.932941
507920,167900,7.906097
507940,167900,7.900006
507960,167900,8.016014
507980,167900,8.015162
508000,167900,8.011358
508020,167900,7.953531
508040,167900,7.89552
508060,167900,7.882505
508080,167900,7.903366
508100,167900,7.985201
508120,167900,7.921857
508140,167900,7.870597
508160,167900,7.860964
508180,167900,7.853948
508200,167900,7.844207
508220,167900,7.842196
508240,167900,7.837466
508260,167900,7.833961
508280,167900,7.830894
508300,167900,7.826927
508320,167900,7.823975
508340,167900,7.821418
508360,167900,7.8196
508380,167900,7.818121
508400,167900,7.817083
508420,167900,7.81654
508440,167900,7.816568
508460,167900,7.818462
508480,167900,7.818468
508500,167900,7.819735
508520,167900,7.820245
508540,167900,7.821993
508560,167900,7.823453
508580,167900,7.825229
508600,167900,7.825748
508620,167900,7.826652
508640,167900,7.827969
508660,167900,7.829499
508680,167900,7.830931
508700,167900,7.832518
508720,167900,7.83401
508740,167900,7.83563
508760,167900,7.837371
508780,167900,7.839638
508800,167900,7.84202
508820,167900,7.844887
508840,167900,7.848199
508860,167900,7.852277
508880,167900,7.857199
508900,167900,7.863114
508920,167900,7.870598
508940,167900,7.880191
508960,167900,7.893107
508980,167900,7.912086
509000,167900,7.94221
509020,167900,7.998765
509040,167900,8.151877
509060,167900,9.119126
509080,167900,8.407891
509100,167900,8.19662
509120,167900,8.204124
509140,167900,8.10335
509160,167900,8.381735
509180,167900,8.053069
509200,167900,7.964544
509220,167900,7.926756
509240,167900,7.904529
509260,167900,7.88982
509280,167900,7.878927
509300,167900,7.870806
509320,167900,7.864304
509340,167900,7.85917
509360,167900,7.854932
509380,167900,7.851132
509400,167900,7.848053
509420,167900,7.845665
509440,167900,7.84379
509460,167900,7.841448
509480,167900,7.83865
509500,167900,7.836196
509520,167900,7.834089
509540,167900,7.830866
509560,167900,7.82884
509580,167900,7.826955
509600,167900,7.828008
509620,167900,7.829978
509640,167900,7.832705
509660,167900,7.835654
509680,167900,7.840237
509700,167900,7.84672
509720,167900,7.85706
509740,167900,7.872179
509760,167900,7.952623
509780,167900,8.013315
509800,167900,7.926462
509820,167900,7.87591
509840,167900,7.870585
509860,167900,7.870747
509880,167900,7.872993
509900,167900,7.877092
509920,167900,7.882632
509940,167900,7.890014
509960,167900,7.899908
509980,167900,7.913619
510000,167900,7.933798
510020,167900,7.966851
510040,167900,8.030321
510060,167900,8.21459
510080,167900,10.38662
510100,167900,8.25955
510120,167900,8.11317
510140,167900,8.14014
510160,167900,8.041028
510180,167900,8.007881
510200,167900,7.991289
510220,167900,7.989004
510240,167900,8.023329
510260,167900,7.957243
510280,167900,7.951242
510300,167900,7.96719
510320,167900,8.018695
510340,167900,7.949877
510360,167900,7.929434
510380,167900,7.921889
510400,167900,7.921679
510420,167900,7.929987
510440,167900,7.94699
510460,167900,8.032937
510480,167900,7.994355
510500,167900,7.928859
510520,167900,7.915481
510540,167900,7.90832
510560,167900,7.903295
510580,167900,7.899385
510600,167900,7.896506
510620,167900,7.89414
510640,167900,7.892193
510660,167900,7.890746
510680,167900,7.889741
510700,167900,7.888984
510720,167900,7.88877
510740,167900,7.888731
510760,167900,7.888997
510780,167900,7.889417
510800,167900,7.890302
510820,167900,7.891426
510840,167900,7.893105
510860,167900,7.895635
510880,167900,7.89918
510900,167900,7.904548
510920,167900,7.914839
510940,167900,7.93049
510960,167900,8.055946
510980,167900,8.058095
511000,167900,7.963614
511020,167900,7.92623
511040,167900,7.91536
511060,167900,7.908893
511080,167900,7.905475
511100,167900,7.904306
511120,167900,7.905096
511140,167900,7.90802
511160,167900,7.913396
511180,167900,7.923463
511200,167900,7.938226
511220,167900,8.010449
511240,167900,7.989988
511260,167900,7.951314
511280,167900,7.93714
511300,167900,7.935446
511320,167900,7.938977
511340,167900,7.948661
511360,167900,7.984153
511380,167900,8.087601
511400,167900,8.0479
511420,167900,8.635605
511440,167900,8.102858
511460,167900,7.997577
511480,167900,7.960934
511500,167900,7.941685
511520,167900,7.931365
511540,167900,7.924946
511560,167900,7.920749
511580,167900,7.917995
511600,167900,7.916337
511620,167900,7.915348
511640,167900,7.914846
511660,167900,7.914805
511680,167900,7.915065
511700,167900,7.915764
511720,167900,7.916574
511740,167900,7.917783
511760,167900,7.919095
511780,167900,7.920789
511800,167900,7.922378
511820,167900,7.924248
511840,167900,7.926228
511860,167900,7.928493
511880,167900,7.930863
511900,167900,7.93333
511920,167900,7.936144
511940,167900,7.93931
511960,167900,7.943519
511980,167900,7.947442
512000,167900,7.951761
512020,167900,7.956353
512040,167900,7.961372
512060,167900,7.966734
512080,167900,7.972653
512100,167900,7.978995
512120,167900,7.986189
512140,167900,7.994338
512160,167900,8.003903
512180,167900,8.014948
512200,167900,8.027677
512220,167900,8.042893
512240,167900,8.062391
512260,167900,8.090278
512280,167900,8.126932
512300,167900,8.174179
512320,167900,8.260065
512340,167900,8.841048
512360,167900,9.553358
512380,167900,9.121432
512400,167900,8.377197
512420,167900,8.281641
512440,167900,8.246273
512460,167900,8.532057
512480,167900,8.187804
512500,167900,8.124501
512520,167900,8.09556
512540,167900,8.079422
512560,167900,8.070154
512580,167900,8.064538
512600,167900,8.061916
512620,167900,8.062703
512640,167900,8.070203
512660,167900,8.119911
512680,167900,8.081494
512700,167900,8.063174
512720,167900,8.055041
512740,167900,8.051628
512760,167900,8.050552
512780,167900,8.050959
512800,167900,8.052564
512820,167900,8.055713
512840,167900,8.060495
512860,167900,8.065902
512880,167900,8.075891
512900,167900,8.095201
512920,167900,8.17951
512940,167900,8.160057
512960,167900,8.167414
512980,167900,8.138464
513000,167900,8.148101
513020,167900,8.145235
513040,167900,8.227904
513060,167900,8.255955
513080,167900,8.208669
513100,167900,8.191801
513120,167900,8.214655
513140,167900,8.209699
513160,167900,8.290209
513180,167900,8.175675
513200,167900,8.14859
513220,167900,8.150806
513240,167900,8.235795
513260,167900,8.254658
513280,167900,8.170487
513300,167900,8.155796
513320,167900,8.17576
513340,167900,8.309534
513360,167900,8.28183
513380,167900,8.288202
513400,167900,8.214533
513420,167900,8.155701
513440,167900,8.124287
513460,167900,8.113628
513480,167900,8.108822
513500,167900,8.107719
513520,167900,8.110559
513540,167900,8.120297
513560,167900,8.152486
513580,167900,8.292416
513600,167900,8.234715
513620,167900,8.3199
513640,167900,8.179001
513660,167900,8.1492
513680,167900,8.137452
513700,167900,8.133986
513720,167900,8.132606
513740,167900,8.133514
513760,167900,8.135366
513780,167900,8.137781
513800,167900,8.142558
513820,167900,8.147251
513840,167900,8.156214
513860,167900,8.1724
513880,167900,8.212307
513900,167900,8.235677
513920,167900,8.210119
513940,167900,8.202546
513960,167900,8.225996
513980,167900,8.242421
514000,167900,8.259785
514020,167900,8.220204
514040,167900,8.213544
514060,167900,8.248167
514080,167900,8.21544
514100,167900,8.296208
514120,167900,8.267323
514140,167900,8.353627
514160,167900,8.25666
514180,167900,8.291047
514200,167900,8.227483
514220,167900,8.241941
514240,167900,8.258835
514260,167900,8.227569
514280,167900,8.211783
514300,167900,8.23133
514320,167900,8.246033
514340,167900,8.26277
514360,167900,8.233413
514380,167900,8.221214
514400,167900,8.252218
514420,167900,8.269978
514440,167900,8.300841
514460,167900,8.281572
514480,167900,8.41479
514500,167900,8.306149
514520,167900,8.254374
514540,167900,8.245888
514560,167900,8.252041
514580,167900,8.273377
514600,167900,8.378933
514620,167900,8.366704
514640,167900,8.346484
514660,167900,8.479294
514680,167900,8.344418
514700,167900,8.334518
514720,167900,8.347996
514740,167900,8.389822
514760,167900,8.51969
514780,167900,8.554426
514800,167900,8.667271
514820,167900,8.871511
514840,167900,8.856884
514860,167900,8.731376
514880,167900,8.661571
514900,167900,8.62318
514920,167900,8.639852
514940,167900,8.733291
514960,167900,10.80144
514980,167900,8.795389
515000,167900,8.517591
515020,167900,8.466651
515040,167900,8.464456
515060,167900,8.355783
515080,167900,8.323966
515100,167900,8.304129
515120,167900,8.304035
515140,167900,8.296355
515160,167900,8.291251
515180,167900,8.369439
515200,167900,8.293272
515220,167900,8.316255
515240,167900,8.368495
515260,167900,8.407473
515280,167900,8.342784
515300,167900,8.381679
515320,167900,8.436726
515340,167900,8.368307
515360,167900,8.451557
515380,167900,8.66877
515400,167900,9.992706
515420,167900,8.627418
515440,167900,8.454097
515460,167900,8.395461
515480,167900,8.423387
515500,167900,8.426871
515520,167900,8.332773
515540,167900,8.264477
515560,167900,8.239558
515580,167900,8.223598
515600,167900,8.211908
515620,167900,8.203316
515640,167900,8.19656
515660,167900,8.191214
515680,167900,8.186665
515700,167900,8.183224
515720,167900,8.180132
515740,167900,8.177658
515760,167900,8.175607
515780,167900,8.174141
515800,167900,8.173159
515820,167900,8.172441
515840,167900,8.171316
515860,167900,8.167451
515880,167900,8.162964
515900,167900,8.156457
515920,167900,8.152727
515940,167900,8.151711
515960,167900,8.150599
515980,167900,8.149311
516000,167900,8.148219
516020,167900,8.147173
516040,167900,8.146208
516060,167900,8.145319
516080,167900,8.144475
516100,167900,8.143744
516120,167900,8.143018
516140,167900,8.142321
516160,167900,8.141792
516180,167900,8.141417
516200,167900,8.140993
516220,167900,8.140627
516240,167900,8.140496
516260,167900,8.14041
516280,167900,8.140302
516300,167900,8.140097
516320,167900,8.140091
516340,167900,8.140049
516360,167900,8.140116
516380,167900,8.140188
516400,167900,8.14045
