x,y,conc
545420,163900,10.48972
545440,163900,8.677993
545460,163900,8.26827
545480,163900,8.135939
545500,163900,8.078101
545520,163900,8.053194
545540,163900,8.057336
545560,163900,8.088453
545580,163900,8.684825
545600,163900,8.103091
545620,163900,7.979331
545640,163900,7.931544
545660,163900,7.904659
545680,163900,7.888418
545700,163900,7.879517
545720,163900,7.870955
545740,163900,7.868449
545760,163900,7.870926
545780,163900,7.977888
545800,163900,7.966684
545820,163900,7.875108
545840,163900,7.839955
545860,163900,7.835464
545880,163900,7.851993
545900,163900,7.8721
545920,163900,7.832561
545940,163900,7.812127
545960,163900,7.803719
545980,163900,7.800687
546000,163900,7.790189
546020,163900,7.791198
546040,163900,7.77703
546060,163900,7.761451
546080,163900,7.751852
546100,163900,7.745567
546120,163900,7.740441
546140,163900,7.738366
546160,163900,7.737936
546180,163900,7.739727
546200,163900,7.745004
546220,163900,7.759273
546240,163900,7.800322
546260,163900,7.816202
546280,163900,7.782755
546300,163900,7.762116
546320,163900,7.757132
546340,163900,7.761591
546360,163900,7.777275
546380,163900,7.764942
546400,163900,7.761896
546420,163900,7.767764
546440,163900,7.78363
546460,163900,7.838186
546480,163900,7.955543
546500,163900,7.874155
546520,163900,7.813235
546540,163900,7.933087
546560,163900,7.868492
546580,163900,7.796545
546600,163900,7.764693
546620,163900,7.745805
546640,163900,7.740163
546660,163900,7.756912
546680,163900,7.761837
546700,163900,7.743811
546720,163900,7.753433
546740,163900,7.737806
546760,163900,7.733128
546780,163900,7.72432
546800,163900,7.715012
546820,163900,7.711977
546840,163900,7.715087
546860,163900,7.717557
546880,163900,7.745507
546900,163900,7.784164
546920,163900,7.820784
546940,163900,7.838841
546960,163900,7.752367
546980,163900,7.692169
547000,163900,7.67449
547020,163900,7.665329
547040,163900,7.664584
547060,163900,7.686419
547080,163900,7.650083
547100,163900,7.641362
547120,163900,7.635409
547140,163900,7.630653
547160,163900,7.626353
547180,163900,7.622357
547200,163900,7.618589
547220,163900,7.614919
547240,163900,7.611525
547260,163900,7.608458
547280,163900,7.605592
547300,163900,7.602959
547320,163900,7.600305
547340,163900,7.597821
547360,163900,7.595356
547380,163900,7.593037
547400,163900,7.590662
547420,163900,7.588205
547440,163900,7.586071
547460,163900,7.583911
547480,163900,7.581959
547500,163900,7.580139
547520,163900,7.579144
547540,163900,7.578399
547560,163900,7.577711
547580,163900,7.577291
547600,163900,7.576268
547620,163900,7.575657
547640,163900,7.575304
547660,163900,7.575049
547680,163900,7.574912
547700,163900,7.57507
547720,163900,7.575412
547740,163900,7.576202
547760,163900,7.577548
547780,163900,7.579334
547800,163900,7.581785
547820,163900,7.58524
547840,163900,7.590121
547860,163900,7.597878
547880,163900,7.609261
547900,163900,7.624043
547920,163900,7.642495
547940,163900,7.726957
547960,163900,7.718628
547980,163900,7.773317
548000,163900,7.904416
548020,163900,7.990452
548040,163900,8.012741
548060,163900,7.963357
548080,163900,7.917156
548100,163900,7.833866
548120,163900,7.815784
548140,163900,7.854108
548160,163900,8.026606
548180,163900,10.65382
548200,163900,8.280635
548220,163900,7.947159
548240,163900,7.816566
548260,163900,7.745281999999999
548280,163900,7.700021
548300,163900,7.668263
548320,163900,7.64452
548340,163900,7.626024
548360,163900,7.610931
548380,163900,7.598311
548400,163900,7.587465
548420,163900,7.577891
548440,163900,7.569509
548460,163900,7.562042
548480,163900,7.555465
548500,163900,7.549204
548520,163900,7.542985
548540,163900,7.537404
548560,163900,7.531904
548580,163900,7.526633
548600,163900,7.522669
548620,163900,7.518864
548640,163900,7.515051
548660,163900,7.511612
548680,163900,7.508398
548700,163900,7.505478
548720,163900,7.502843
548740,163900,7.500567
548760,163900,7.497938
548780,163900,7.49625
548800,163900,7.495288
548820,163900,7.49535
548840,163900,7.501983
548860,163900,7.504758
548880,163900,7.497296
548900,163900,7.501891
548920,163900,7.512181
548940,163900,7.529834
548960,163900,7.553407
548980,163900,7.570517
549000,163900,7.569293
549020,163900,7.555168
549040,163900,7.538729
549060,163900,7.526434
549080,163900,7.520112
549100,163900,7.523458
549120,163900,7.529916
549140,163900,7.588954
549160,163900,7.660291
549180,163900,7.591155
549200,163900,7.583581
549220,163900,7.579141
549240,163900,7.576639
549260,163900,7.564081
549280,163900,7.508605
549300,163900,7.494839
549320,163900,7.486385
549340,163900,7.481084
549360,163900,7.477071
549380,163900,7.474674
549400,163900,7.473844
549420,163900,7.473048
549440,163900,7.472115
549460,163900,7.471313
549480,163900,7.471194
549500,163900,7.474154
549520,163900,7.483277
549540,163900,7.589067
549560,163900,7.547297
549580,163900,7.565434
549600,163900,7.475551
549620,163900,7.468029
549640,163900,7.473443
549660,163900,7.568666
549680,163900,7.467756
549700,163900,7.46121
549720,163900,7.464097
