x,y,conc
536100,186020,9.264177
536120,186020,9.24293
536140,186020,9.226039
536160,186020,9.211816
536180,186020,9.198488
536200,186020,9.185999
536220,186020,9.173937
536240,186020,9.16224
536260,186020,9.15072
536280,186020,9.139413
536300,186020,9.128696
536320,186020,9.118155
536340,186020,9.108248
536360,186020,9.098527
536380,186020,9.089268
536400,186020,9.080212
536420,186020,9.071438
536440,186020,9.063096
536460,186020,9.05476
536480,186020,9.046349
536500,186020,9.038258
536520,186020,9.034651
536540,186020,9.031454
536560,186020,9.027881
536580,186020,9.024562
536600,186020,9.021353
536620,186020,9.01826
536640,186020,9.015203
536660,186020,9.012105
536680,186020,9.009257
536700,186020,9.006534
536720,186020,9.003927
536740,186020,9.001404
536760,186020,8.999019
536780,186020,8.996639
536800,186020,8.99437
536820,186020,8.992064
536840,186020,8.989728
536860,186020,8.987454
536880,186020,8.985382
536900,186020,8.98307
536920,186020,8.981041
536940,186020,8.978928
536960,186020,8.977004
536980,186020,8.975248
537000,186020,8.973423
537020,186020,8.971806
537040,186020,8.970372
537060,186020,8.969137
537080,186020,8.968017
537100,186020,8.967066
537120,186020,8.966239
537140,186020,8.965486
537160,186020,8.964801
537180,186020,8.964265
537200,186020,8.963866
537220,186020,8.963686
537240,186020,8.963701
537260,186020,8.964008
537280,186020,8.964689
537300,186020,8.965541
537320,186020,8.966861
537340,186020,8.968577
537360,186020,8.970924
537380,186020,8.974004
537400,186020,8.978287
537420,186020,8.983953
537440,186020,8.991823
537460,186020,9.002518
537480,186020,9.01691
537500,186020,9.028869
537520,186020,9.039984
537540,186020,9.054653
537560,186020,9.080237
537580,186020,9.181618
537600,186020,9.194643
537620,186020,9.184475
537640,186020,9.242844
537660,186020,9.381475
537680,186020,10.627
537700,186020,9.69592
537720,186020,9.387634
537740,186020,9.321871
537760,186020,9.279583
537780,186020,9.27062
537800,186020,9.183645
537820,186020,9.166559
537840,186020,9.16186
537860,186020,9.158687
537880,186020,9.159342
537900,186020,9.166466
537920,186020,9.175368
537940,186020,9.185367
537960,186020,9.234191
537980,186020,9.25252
538000,186020,9.2669
538020,186020,9.443832
538040,186020,9.231219
538060,186020,9.226227
538080,186020,9.235661
538100,186020,9.25228
538120,186020,9.275797
538140,186020,9.308901
538160,186020,9.355077
538180,186020,9.420979
538200,186020,9.519892
538220,186020,9.68014
538240,186020,9.980688
538260,186020,10.73048
538280,186020,16.96419
538300,186020,13.83058
538320,186020,10.62212
538340,186020,10.23533
538360,186020,11.77463
538380,186020,10.12718
538400,186020,9.784611
538420,186020,9.621271
538440,186020,9.531206
538460,186020,9.707719
538480,186020,9.526129
538500,186020,9.46931
538520,186020,9.449351
538540,186020,9.382854
538560,186020,9.426255
538580,186020,9.410072
538600,186020,9.353383
538620,186020,9.340139
538640,186020,9.356832
538660,186020,9.319809
538680,186020,9.360572
538700,186020,9.260529
538720,186020,9.264176
538740,186020,9.210764
538760,186020,9.277132
538780,186020,9.295047
538800,186020,9.224554
538820,186020,9.261835
538840,186020,9.276055
538860,186020,9.217846
538880,186020,9.246914
538900,186020,9.169771
538920,186020,9.173294
538940,186020,9.137041
538960,186020,9.11432
538980,186020,9.106899
539000,186020,9.105865
539020,186020,9.110918
539040,186020,9.124208
539060,186020,9.160951
539080,186020,9.229412
539100,186020,9.196913
539120,186020,9.221601
539140,186020,9.663891
539160,186020,9.398282
539180,186020,9.240944
539200,186020,9.221711
539220,186020,9.250282
539240,186020,9.226085
539260,186020,9.21082
539280,186020,9.238736
539300,186020,9.308244
539320,186020,9.241755
539340,186020,9.201953
539360,186020,9.198333
539380,186020,9.231511
539400,186020,9.237956
539420,186020,9.235509
539440,186020,9.21522
539460,186020,9.18912
539480,186020,9.296535
539500,186020,9.330667
539520,186020,9.208015
539540,186020,9.229263
539560,186020,9.171219
539580,186020,9.165618
539600,186020,9.266711
539620,186020,9.428097
539640,186020,9.180287
539660,186020,9.169909
539680,186020,9.175426
539700,186020,9.166718
539720,186020,9.188293
539740,186020,9.210646
539760,186020,9.151178
539780,186020,9.1611
539800,186020,9.145693
539820,186020,9.153666
539840,186020,9.150063
539860,186020,9.174443
539880,186020,9.164646
539900,186020,9.12388
539920,186020,9.120622
539940,186020,9.118533
539960,186020,9.175588
539980,186020,9.152098
540000,186020,9.104633
540020,186020,9.119415
540040,186020,9.285037
540060,186020,9.163574
540080,186020,9.189884
540100,186020,9.160221
540120,186020,9.103378
540140,186020,9.113825
540160,186020,9.123214
540180,186020,9.247455
540200,186020,9.652896
540220,186020,9.195299
540240,186020,9.095065
540260,186020,9.062122
540280,186020,9.058094
540300,186020,9.155259
540320,186020,9.04911
540340,186020,9.035817
540360,186020,9.044884
540380,186020,9.078783
540400,186020,9.112131
540420,186020,9.028172
540440,186020,9.021496
540460,186020,9.043902
540480,186020,9.124738
540500,186020,10.26041
540520,186020,9.327144
540540,186020,9.095287
540560,186020,9.014932
540580,186020,8.972236
540600,186020,8.9453
540620,186020,8.926428
540640,186020,8.91272
540660,186020,8.902136
540680,186020,8.893604
540700,186020,8.886569
540720,186020,8.880822
540740,186020,8.875596
540760,186020,8.871243
540780,186020,8.867528
540800,186020,8.86387
540820,186020,8.861
540840,186020,8.85822
540860,186020,8.855838
540880,186020,8.854099
540900,186020,8.852197
540920,186020,8.850979
540940,186020,8.849806
540960,186020,8.849093
540980,186020,8.849016
541000,186020,8.846869
541020,186020,8.839859
541040,186020,8.842007
541060,186020,8.844479
541080,186020,8.848208
541100,186020,8.852869
541120,186020,8.859182
541140,186020,8.870501
541160,186020,8.871982
541180,186020,8.897851
541200,186020,8.876878
541220,186020,8.884157
541240,186020,8.896113
541260,186020,8.866312
541280,186020,8.887887
541300,186020,8.862937
541320,186020,8.862921
541340,186020,8.871296
541360,186020,8.851853
541380,186020,8.860253
541400,186020,8.850608
541420,186020,8.850147
541440,186020,8.854734
541460,186020,8.844189
541480,186020,8.849133
541500,186020,8.846687
541520,186020,8.848562
541540,186020,8.852599
541560,186020,8.848509
541580,186020,8.854422
541600,186020,8.852828
541620,186020,8.854648
541640,186020,8.860879
541660,186020,8.859818
541680,186020,8.874516
541700,186020,8.868281
541720,186020,8.86749
541740,186020,8.872954
541760,186020,8.872872
541780,186020,8.887793
541800,186020,8.88439
541820,186020,8.885183
541840,186020,8.892997
541860,186020,8.89356
541880,186020,8.903172
541900,186020,8.914235
541920,186020,8.938625
541940,186020,9.007858
541960,186020,9.752815
541980,186020,9.010118
542000,186020,8.938524
542020,186020,8.908789
542040,186020,8.894629
542060,186020,8.8896
542080,186020,8.891091
542100,186020,8.898497
542120,186020,8.914073
542140,186020,8.942239
542160,186020,9.008862
542180,186020,9.497061
542200,186020,9.484131
542220,186020,9.011496
542240,186020,8.96375
542260,186020,8.943715
542280,186020,8.975545
542300,186020,8.957069
542320,186020,9.046571
542340,186020,8.95906
542360,186020,8.942009
542380,186020,8.943062
542400,186020,8.944823
542420,186020,8.956926
542440,186020,9.048876
542460,186020,8.969611
542480,186020,8.97646
542500,186020,8.963256
542520,186020,9.022515
542540,186020,8.990971
542560,186020,9.092409
542580,186020,9.00537
542600,186020,9.111847
542620,186020,9.009197
542640,186020,8.995744
542660,186020,8.986403
542680,186020,9.014894
542700,186020,9.003079
542720,186020,9.05823
542740,186020,9.003219
542760,186020,9.125367
542780,186020,9.034629
542800,186020,9.044552
542820,186020,9.063427
542840,186020,9.109578
542860,186020,9.187967
542880,186020,9.341256
542900,186020,9.620717
542920,186020,10.80814
542940,186020,12.28461
542960,186020,10.20473
542980,186020,9.692389
543000,186020,9.431962
543020,186020,9.332494
543040,186020,9.312458
543060,186020,9.230899
543080,186020,9.242682
543100,186020,9.284896
543120,186020,9.231444
543140,186020,9.259306
543160,186020,9.202338
543180,186020,9.204308
543200,186020,9.222652
543220,186020,9.266425
543240,186020,9.352085
543260,186020,9.33161
543280,186020,9.389232
543300,186020,9.487139
543320,186020,9.656524
543340,186020,9.992796
543360,186020,11.08825
543380,186020,13.53478
543400,186020,13.35788
543420,186020,11.0525
543440,186020,10.11924
543460,186020,9.752104
543480,186020,9.548288
543500,186020,9.42016
543520,186020,9.337522
543540,186020,9.287826
543560,186020,9.301859
543580,186020,9.194867
543600,186020,9.155605
543620,186020,9.133049
543640,186020,9.12575
543660,186020,9.155809
543680,186020,9.165128
543700,186020,9.128693
543720,186020,9.174161
543740,186020,9.349639
543760,186020,11.43995
543780,186020,9.429398
543800,186020,9.206476
543820,186020,9.108507
543840,186020,9.05302
543860,186020,9.02353
543880,186020,9.089237
543900,186020,8.973577
543920,186020,8.936809
543940,186020,8.912483
543960,186020,8.902429
543980,186020,8.922761
544000,186020,8.938734
544020,186020,8.913958
544040,186020,8.958982
544060,186020,8.975245
544080,186020,8.925846
544100,186020,8.989153
544120,186020,8.8685
544140,186020,8.867573
544160,186020,8.898829
544180,186020,8.864167
544200,186020,8.884127
544220,186020,8.892558
544240,186020,8.943358
544260,186020,8.912624
544280,186020,8.932143
544300,186020,8.876556
544320,186020,8.907196
544340,186020,8.863195
544360,186020,8.834123
544380,186020,8.821618
544400,186020,8.812315
544420,186020,8.813128
544440,186020,8.812704
544460,186020,8.819335
544480,186020,8.833455
544500,186020,8.828385
544520,186020,8.910844
544540,186020,8.914824
544560,186020,8.878356
544580,186020,8.920231
544600,186020,8.835581
544620,186020,8.82927
544640,186020,8.840494
544660,186020,8.900439
544680,186020,8.823118
544700,186020,8.857701
544720,186020,8.906016
544740,186020,8.825192
544760,186020,8.835401
544780,186020,8.902327
544800,186020,8.803466
544820,186020,8.791103
544840,186020,8.786687
544860,186020,8.80004
544880,186020,8.837716
544900,186020,8.862631
544920,186020,8.802468
544940,186020,8.764651
544960,186020,8.794182
544980,186020,8.831905
545000,186020,8.776168
545020,186020,8.747387
545040,186020,8.742568
545060,186020,8.76296
545080,186020,8.74711
545100,186020,8.744462
545120,186020,8.75471
545140,186020,8.736585
545160,186020,8.755063
545180,186020,8.738438
545200,186020,8.734066
545220,186020,8.741961
545240,186020,8.740852
545260,186020,8.776905
545280,186020,8.798733
545300,186020,8.989549
545320,186020,9.858065
545340,186020,8.937755
545360,186020,8.800584
545380,186020,8.744283
545400,186020,8.795085
545420,186020,8.709136
545440,186020,8.720215
545460,186020,8.757525
545480,186020,8.714334
545500,186020,8.687177
545520,186020,8.687608
545540,186020,8.662938
545560,186020,8.645264
545580,186020,8.634627
545600,186020,8.627458
545620,186020,8.621876
545640,186020,8.618037
545660,186020,8.615858
545680,186020,8.61521
545700,186020,8.614074
545720,186020,8.617345
545740,186020,8.623481
545760,186020,8.630587
545780,186020,8.657907
545800,186020,8.643783
545820,186020,8.697747
545840,186020,8.690295
545860,186020,8.733829
545880,186020,8.699212
545900,186020,8.64724
545920,186020,8.647167
545940,186020,8.628505
545960,186020,8.617425
545980,186020,8.621129
546000,186020,8.64607
546020,186020,8.742464
546040,186020,8.658458
546060,186020,8.642234
546080,186020,8.633606
546100,186020,8.633657
546120,186020,8.652858
546140,186020,8.659907
546160,186020,8.66995
546180,186020,8.729397
546200,186020,8.753301
546220,186020,8.769814
546240,186020,8.825407
546260,186020,8.930577
546280,186020,10.04488
546300,186020,8.869667
546320,186020,8.722712
546340,186020,8.656764
546360,186020,8.619808
546380,186020,8.596162
546400,186020,8.579846
546420,186020,8.567869
546440,186020,8.558754
546460,186020,8.551868
546480,186020,8.546801
546500,186020,8.543053
546520,186020,8.541736
546540,186020,8.541982
546560,186020,8.544272
546580,186020,8.549848
546600,186020,8.560466
546620,186020,8.581568
546640,186020,8.615611
546660,186020,8.730782
546680,186020,8.69173
546700,186020,8.650858
546720,186020,8.681693
546740,186020,8.703622
546760,186020,8.641944
546780,186020,8.630576
546800,186020,8.614658
546820,186020,8.630461
546840,186020,8.708035
546860,186020,8.982021
546880,186020,9.025347
546900,186020,8.692136
546920,186020,8.647587
546940,186020,8.638442
546960,186020,8.668955
546980,186020,8.749965
547000,186020,8.785144
547020,186020,8.752655
547040,186020,8.876883
547060,186020,8.735247
547080,186020,8.851813
547100,186020,8.824961
547120,186020,8.752142
547140,186020,8.72831
547160,186020,8.933173
547180,186020,8.699197
547200,186020,8.870144
547220,186020,8.801293
547240,186020,8.669856
547260,186020,8.671368
547280,186020,8.808842
547300,186020,8.726251
547320,186020,8.686585
547340,186020,8.683147
547360,186020,8.727624
547380,186020,8.799037
547400,186020,8.796896
547420,186020,8.921245
547440,186020,8.85427
547460,186020,9.578836
547480,186020,9.165325
547500,186020,8.822997
547520,186020,8.735155
547540,186020,8.716941
547560,186020,8.754187
547580,186020,8.669426
547600,186020,8.650974
547620,186020,8.70117
547640,186020,8.777478
547660,186020,8.658853
547680,186020,8.700755
547700,186020,8.774733
547720,186020,8.655725
547740,186020,8.63175
547760,186020,8.658422
547780,186020,8.865252
547800,186020,8.956506
547820,186020,8.704423
547840,186020,8.663059
547860,186020,8.731213
547880,186020,8.806199
547900,186020,8.6288
547920,186020,8.621767
547940,186020,8.784633
547960,186020,8.750527
547980,186020,8.630325
548000,186020,8.609018
548020,186020,8.609261
548040,186020,8.629638
548060,186020,8.722185
548080,186020,8.623131
548100,186020,8.602212
548120,186020,8.654022
548140,186020,8.750359
548160,186020,8.609437
548180,186020,8.589379
548200,186020,8.604027
548220,186020,8.768357
548240,186020,8.665413
548260,186020,8.6476
548280,186020,8.721435
548300,186020,8.681007
548320,186020,8.706737
548340,186020,8.774669
548360,186020,8.939069
548380,186020,9.313772
548400,186020,10.9595
548420,186020,10.28854
548440,186020,9.087815
548460,186020,8.848126
548480,186020,8.756335
548500,186020,8.717464
548520,186020,8.716284
548540,186020,8.691603
548560,186020,8.635659
548580,186020,8.613377
548600,186020,8.611738
548620,186020,8.67242
548640,186020,8.623291
548660,186020,8.60313
548680,186020,8.802279
548700,186020,8.585188
548720,186020,8.587264
548740,186020,8.530157
548760,186020,8.516043
548780,186020,8.539655
548800,186020,8.549731
548820,186020,8.500093
548840,186020,8.495657
548860,186020,8.511174
548880,186020,8.52777
548900,186020,8.637273
548920,186020,8.621689
548940,186020,8.604163
548960,186020,9.298878
548980,186020,8.696045
549000,186020,8.543644
549020,186020,8.489852
549040,186020,8.46246
549060,186020,8.446645
549080,186020,8.43857
549100,186020,8.436934
549120,186020,8.451652
549140,186020,8.552241
549160,186020,8.494671
549180,186020,8.47513
549200,186020,8.478774
549220,186020,8.578104
549240,186020,8.58733
549260,186020,8.582608
549280,186020,8.518665
549300,186020,8.652833
549320,186020,8.517044
549340,186020,8.597778
549360,186020,8.506284
549380,186020,8.504177
549400,186020,8.519598
549420,186020,8.529935
549440,186020,8.578117
549460,186020,8.497422
549480,186020,8.625787
549500,186020,8.479143
549520,186020,8.560959
549540,186020,8.424096
549560,186020,8.39483
549580,186020,8.388298
549600,186020,8.404737
549620,186020,8.381145
549640,186020,8.394519
549660,186020,8.472076
549680,186020,8.371884
549700,186020,8.348372
549720,186020,8.34024
549740,186020,8.338791
549760,186020,8.340833
549780,186020,8.347305
549800,186020,8.360406
549820,186020,8.369656
549840,186020,8.387746
549860,186020,8.428182
549880,186020,8.720976
549900,186020,8.645141
549920,186020,8.458912
549940,186020,8.411263
549960,186020,8.386287
549980,186020,8.37018
550000,186020,8.365913
550020,186020,8.351698
550040,186020,8.46483
550060,186020,8.352415
550080,186020,8.413168
550100,186020,8.447009
550120,186020,8.487309
550140,186020,8.408713
550160,186020,8.376002
550180,186020,8.50134
550200,186020,8.364622
550220,186020,8.318633
550240,186020,8.317782
550260,186020,8.32998
550280,186020,8.36656
550300,186020,8.434534
550320,186020,8.820128
550340,186020,8.854462
550360,186020,8.881354
550380,186020,8.955729
550400,186020,9.184672
550420,186020,9.216168
550440,186020,9.153612
550460,186020,8.538506
550480,186020,8.524338
550500,186020,8.497937
550520,186020,8.412189
550540,186020,8.402414
550560,186020,8.398623
550580,186020,8.400361
550600,186020,8.377996
550620,186020,8.396583
550640,186020,8.527557
550660,186020,8.525813
550680,186020,8.385329
550700,186020,8.313948
550720,186020,8.278251
550740,186020,8.254458
550760,186020,8.239513
550780,186020,8.227292
550800,186020,8.21319
550820,186020,8.195996
550840,186020,8.174559
550860,186020,8.151183
550880,186020,8.130152
550900,186020,8.112648
550920,186020,8.098479
550940,186020,8.086796
550960,186020,8.076957
550980,186020,8.068162
551000,186020,8.060472
551020,186020,8.053861
551040,186020,8.04788
551060,186020,8.042389
551080,186020,8.03724
551100,186020,8.032185
551120,186020,8.027539
551140,186020,8.022789
551160,186020,8.017971
551180,186020,8.013402
551200,186020,8.00951
551220,186020,8.00591
551240,186020,8.002423
551260,186020,7.99908
551280,186020,7.995964
551300,186020,7.993152
551320,186020,7.990387
551340,186020,7.98658
551360,186020,7.982502
551380,186020,7.980757
551400,186020,7.979122
551420,186020,7.977634
551440,186020,7.976497
551460,186020,7.975069
551480,186020,7.974321
551500,186020,7.974135
551520,186020,7.976925
551540,186020,7.977515
551560,186020,7.978173
551580,186020,7.978995
551600,186020,7.980022
551620,186020,7.981251
551640,186020,7.982695
551660,186020,7.984415
551680,186020,7.986488
551700,186020,7.988922
551720,186020,7.991729999999999
551740,186020,7.99498
551760,186020,7.99889
551780,186020,8.00345
551800,186020,8.009192
551820,186020,8.015989
551840,186020,8.024578
551860,186020,8.035342
551880,186020,8.049479
551900,186020,8.068543
551920,186020,8.095809
551940,186020,8.13851
551960,186020,8.219061
551980,186020,8.394332
552000,186020,10.29384
552020,186020,8.860617
552040,186020,8.391738
552060,186020,8.24318
552080,186020,8.172503
552100,186020,8.133786
552120,186020,8.113058
552140,186020,8.109661
552160,186020,8.118967
552180,186020,8.172886
552200,186020,8.117511
552220,186020,8.096387
552240,186020,8.103749
552260,186020,8.121397
552280,186020,8.090471
552300,186020,8.190001
552320,186020,8.084271
552340,186020,8.085562
552360,186020,8.084519
552380,186020,8.06856
552400,186020,8.065802
552420,186020,8.068583
552440,186020,8.07037
552460,186020,8.080917
552480,186020,8.109167
552500,186020,8.126511
552520,186020,8.082208
552540,186020,8.063539
552560,186020,8.055755
552580,186020,8.06208
552600,186020,8.121567
552620,186020,8.092659
552640,186020,8.115363
552660,186020,8.13275
552680,186020,8.101403
552700,186020,8.066975
552720,186020,8.06659
552740,186020,8.074739
552760,186020,8.09457
552780,186020,8.136367
552800,186020,8.233333
552820,186020,9.05014
552840,186020,8.961665
552860,186020,8.254515
552880,186020,8.152442
552900,186020,8.102366
552920,186020,8.079278
552940,186020,8.077596
552960,186020,8.146989
552980,186020,8.084435
553000,186020,8.066629
553020,186020,8.08579
553040,186020,8.487848
553060,186020,8.276583
553080,186020,8.080122
553100,186020,8.022536
553120,186020,7.99298
553140,186020,7.974102
553160,186020,7.960961
553180,186020,7.951163
553200,186020,7.943491
553220,186020,7.937294
553240,186020,7.932399
553260,186020,7.928494
553280,186020,7.925486
553300,186020,7.923408
553320,186020,7.922637
553340,186020,7.926181
553360,186020,7.928999
553380,186020,7.923566
553400,186020,7.919178
553420,186020,7.919878
553440,186020,7.920704
553460,186020,7.925582
553480,186020,7.930806
553500,186020,7.952108
553520,186020,8.033869
553540,186020,7.977943
553560,186020,7.948548
553580,186020,8.023355
553600,186020,7.983465
553620,186020,8.00441
553640,186020,8.004769
553660,186020,8.00428
553680,186020,8.021049
553700,186020,8.008528
553720,186020,7.96606
553740,186020,7.941582
553760,186020,8.047851
553780,186020,7.934399
553800,186020,7.933266
553820,186020,7.94534
553840,186020,7.943882
553860,186020,7.969142
553880,186020,8.026653
553900,186020,8.284212
553920,186020,8.44359
553940,186020,8.095696
553960,186020,8.012006
553980,186020,7.973494
554000,186020,7.9474
554020,186020,7.926922
554040,186020,7.915434
554060,186020,7.910929
554080,186020,7.902467
554100,186020,7.908742
554120,186020,7.913951
554140,186020,7.963617
554160,186020,7.934348
554180,186020,7.901662
554200,186020,7.901742
554220,186020,8.00769
554240,186020,7.95916
554260,186020,7.916071
554280,186020,7.966334
554300,186020,7.944782
554320,186020,7.955505
554340,186020,7.912487
554360,186020,7.861321
554380,186020,7.849096
554400,186020,7.853904
554420,186020,7.84903
554440,186020,7.838885
554460,186020,7.841663
554480,186020,7.885923
554500,186020,7.953849
554520,186020,7.914257
554540,186020,7.92435
554560,186020,7.951713
554580,186020,7.901906
554600,186020,7.885837
554620,186020,7.866063
554640,186020,7.866022
554660,186020,7.883222
554680,186020,7.898065
554700,186020,7.895166
554720,186020,7.950356
554740,186020,7.926412
554760,186020,7.943624
554780,186020,8.002945
554800,186020,8.20365
554820,186020,9.742867
554840,186020,8.23177
554860,186020,8.072009
554880,186020,8.017989
554900,186020,8.017493
554920,186020,7.975032
554940,186020,7.917368
554960,186020,7.905964
554980,186020,7.853965
555000,186020,7.83799
555020,186020,7.819601
555040,186020,7.804564
555060,186020,7.793541
555080,186020,7.784926
555100,186020,7.778533
555120,186020,7.773492
555140,186020,7.770293
555160,186020,7.768061
555180,186020,7.768238
555200,186020,7.773191
555220,186020,7.790949
555240,186020,7.838542
555260,186020,7.801857
555280,186020,7.784258
555300,186020,7.778756
555320,186020,7.80061
555340,186020,7.853532
555360,186020,7.807085
555380,186020,7.788103
555400,186020,7.78637
555420,186020,7.802485
555440,186020,7.817183
555460,186020,7.78758
555480,186020,7.775735
555500,186020,7.796532
555520,186020,7.851407
555540,186020,7.79723
555560,186020,7.780329
555580,186020,7.776524
555600,186020,7.800594
555620,186020,7.852057
555640,186020,7.820537
555660,186020,7.777243
555680,186020,7.787946
555700,186020,7.835702
555720,186020,7.808492
555740,186020,7.785007
555760,186020,7.781111
555780,186020,7.830365
555800,186020,7.85891
555820,186020,7.831576
555840,186020,7.825438
555860,186020,7.855053
555880,186020,7.921605
555900,186020,8.51364
555920,186020,8.244083
555940,186020,7.936269
555960,186020,7.848103
555980,186020,7.811049
556000,186020,7.813776
556020,186020,7.851426
556040,186020,7.775536
556060,186020,7.771822
556080,186020,7.751978
556100,186020,7.750849
556120,186020,7.76783
556140,186020,7.771225
556160,186020,7.747909
556180,186020,7.730603
556200,186020,7.727174
556220,186020,7.746193
556240,186020,7.792066
556260,186020,7.852108
556280,186020,7.720427
556300,186020,7.709163
556320,186020,7.718866
556340,186020,7.844757
556360,186020,7.738514
556380,186020,7.711324
556400,186020,7.695846
556420,186020,7.689657
556440,186020,7.769333
556460,186020,7.784799
556480,186020,7.733083
556500,186020,7.685136
556520,186020,7.672282
556540,186020,7.675072
556560,186020,7.702328
556580,186020,7.699173
556600,186020,7.674048
556620,186020,7.653603
556640,186020,7.652534
556660,186020,7.713871
556680,186020,7.70575
556700,186020,7.647378
556720,186020,7.624871
556740,186020,7.608579
556760,186020,7.596946
556780,186020,7.587859
556800,186020,7.580338
556820,186020,7.573889
556840,186020,7.567823
556860,186020,7.562353
556880,186020,7.557224
556900,186020,7.552612
556920,186020,7.548351
556940,186020,7.544224
556960,186020,7.540186
556980,186020,7.536183
557000,186020,7.532689
557020,186020,7.529406
557040,186020,7.526297
557060,186020,7.523035
557080,186020,7.519931
557100,186020,7.516588
557120,186020,7.51334
557140,186020,7.509803
557160,186020,7.505918
557180,186020,7.501773
557200,186020,7.497651
557220,186020,7.494122
557240,186020,7.490568
557260,186020,7.487148
557280,186020,7.483818
557300,186020,7.480533
557320,186020,7.477288
557340,186020,7.47408
557360,186020,7.470902
557380,186020,7.467751
557400,186020,7.464643
557420,186020,7.461591
557440,186020,7.458689
557460,186020,7.455962
557480,186020,7.453226
557500,186020,7.450243
557520,186020,7.448117
557540,186020,7.446003
557560,186020,7.443921
557580,186020,7.441871
557600,186020,7.439779
557620,186020,7.437771
557640,186020,7.43596
557660,186020,7.434357
557680,186020,7.442285
