x,y,conc
519440,203240,8.229804
519460,203240,8.35786
519480,203240,8.57316
519500,203240,8.804716
519520,203240,9.139737
519540,203240,9.814506
519560,203240,10.22635
519580,203240,10.24288
519600,203240,10.41892
519620,203240,10.27552
519640,203240,9.650515
519660,203240,8.726737
519680,203240,8.359528
519700,203240,8.151036
519720,203240,8.008646
519740,203240,7.905247
519760,203240,7.8276
519780,203240,7.767178
519800,203240,7.718578
519820,203240,7.678274
511460,203220,8.871189
511480,203220,8.267423
511500,203220,8.158696
511520,203220,8.15234
511540,203220,8.196731
511560,203220,8.288941
511580,203220,8.459013
511600,203220,8.891606
511620,203220,10.00376
511640,203220,10.01456
511660,203220,9.827129
511680,203220,9.422887
511700,203220,9.982658
511720,203220,9.323561
511740,203220,9.158207
511760,203220,9.326076
511780,203220,9.445208
511800,203220,9.755597
511820,203220,9.860394
511840,203220,9.887682
511860,203220,9.938792
511880,203220,9.962002
511900,203220,9.981013
511920,203220,10.07883
511940,203220,10.15423
511960,203220,10.29982
511980,203220,10.32542
512000,203220,10.32749
512020,203220,10.23727
512040,203220,9.912975
512060,203220,9.841128
512080,203220,9.799577
512100,203220,9.591441
512120,203220,9.443545
512140,203220,9.380445
512160,203220,9.230636
512180,203220,9.177302
512200,203220,9.11224
512220,203220,9.203625
512240,203220,9.110369
512260,203220,9.0443
512280,203220,9.222708
512300,203220,9.445941
512320,203220,9.17937
518480,203220,7.684861
518500,203220,7.722688
518520,203220,7.772064
518540,203220,7.833758
518560,203220,7.913387
518580,203220,8.022901
518600,203220,8.182364
518620,203220,8.435511
518640,203220,8.93083
518660,203220,10.35288
518680,203220,10.54174
518700,203220,10.62061
518720,203220,11.1227
518740,203220,10.81293
518760,203220,10.0154
518780,203220,9.59758
518800,203220,9.354059
518820,203220,9.379178
518840,203220,10.18783
518860,203220,10.03679
518880,203220,9.935594
518900,203220,8.70681
518920,203220,8.421179
518940,203220,8.274127
518960,203220,8.183311
518980,203220,8.122231
519000,203220,8.081678
519020,203220,8.057351
519040,203220,8.046348
519060,203220,8.04812
519080,203220,8.065661
519100,203220,8.099358
519120,203220,8.159849
519140,203220,8.295129
519160,203220,9.042417
519180,203220,8.197179
519200,203220,8.032722
519220,203220,7.956377
519240,203220,7.899205
519260,203220,7.864525
519280,203220,7.845847
519300,203220,7.836731
519320,203220,7.833819
519340,203220,7.836471
519360,203220,7.84496
519380,203220,7.85774
519400,203220,7.878207
519420,203220,7.904818
519440,203220,7.939385
519460,203220,7.982077
519480,203220,8.033671
519500,203220,8.105859
519520,203220,8.299228
519540,203220,8.521459
519560,203220,8.650784
519580,203220,9.364799
519600,203220,10.18899
519620,203220,10.36734
519640,203220,10.37594
519660,203220,10.28518
519680,203220,9.465716
519700,203220,8.613538
519720,203220,8.285458
519740,203220,8.087021
519760,203220,7.958389
519780,203220,7.867041
519800,203220,7.797333
519820,203220,7.741758
519840,203220,7.696266
519860,203220,7.658254
511380,203200,8.0904
511400,203200,8.439618
511420,203200,9.344111
511440,203200,8.970162
511460,203200,8.394298
511480,203200,8.303331
511500,203200,8.315358
511520,203200,8.386942
511540,203200,8.495028
511560,203200,8.668946
511580,203200,9.003493
511600,203200,9.559459
511620,203200,10.19392
511640,203200,11.83194
511660,203200,11.65762
511680,203200,11.56223
511700,203200,11.11365
511720,203200,10.54908
511740,203200,10.63338
511760,203200,10.51832
511780,203200,10.38612
511800,203200,10.26422
511820,203200,10.11389
511840,203200,10.18715
511860,203200,10.37899
511880,203200,10.40816
511900,203200,10.36845
511920,203200,10.24868
511940,203200,10.25837
511960,203200,10.28803
511980,203200,10.3202
512000,203200,10.30437
512020,203200,10.29931
512040,203200,10.47643
512060,203200,10.33377
512080,203200,10.31167
512100,203200,10.53449
512120,203200,10.43273
512140,203200,10.37712
512160,203200,10.26005
512180,203200,10.211
512200,203200,9.987925
512220,203200,9.600198
512240,203200,9.362646
512260,203200,9.073532
512280,203200,8.926744
512300,203200,8.979137
512320,203200,9.407908
512340,203200,9.435501
512360,203200,9.123767
512380,203200,8.708058
512400,203200,8.559435
518440,203200,7.664951
518460,203200,7.698895
518480,203200,7.740782
518500,203200,7.793267
518520,203200,7.863431
518540,203200,7.956478
518560,203200,8.087289
518580,203200,8.29978
518600,203200,8.717153
518620,203200,9.887449
518640,203200,10.53402
518660,203200,10.39861
518680,203200,11.03578
518700,203200,11.31241
518720,203200,9.85353
518740,203200,9.160558
518760,203200,8.84372
518780,203200,8.705319
518800,203200,8.73958
518820,203200,9.173285
518840,203200,11.91389
518860,203200,9.878319
518880,203200,8.654917
518900,203200,8.320346
518920,203200,8.161021
518940,203200,8.067853
518960,203200,8.006968
518980,203200,7.963762
519000,203200,7.933349
519020,203200,7.912539
519040,203200,7.89973
519060,203200,7.893882
519080,203200,7.895123
519100,203200,7.902729
519120,203200,7.917109
519140,203200,7.934715
519160,203200,7.935139
519180,203200,7.892576
519200,203200,7.843713
519220,203200,7.806468
519240,203200,7.780656
519260,203200,7.762438
519280,203200,7.750647
519300,203200,7.743869
519320,203200,7.74066
519340,203200,7.741007
519360,203200,7.745152
519380,203200,7.75127
519400,203200,7.762225
519420,203200,7.776048
519440,203200,7.793627
519460,203200,7.814874
519480,203200,7.840475
519500,203200,7.874467
519520,203200,7.921644
519540,203200,7.991018
519560,203200,8.142039
519580,203200,8.448159
519600,203200,8.503205
519620,203200,9.029387
519640,203200,10.11225
519660,203200,10.17321
519680,203200,10.47148
519700,203200,10.26194
519720,203200,8.989618
519740,203200,8.416891
519760,203200,8.17218
519780,203200,8.01879
519800,203200,7.909877
519820,203200,7.828111
519840,203200,7.764332
519860,203200,7.71308
519880,203200,7.671006
511320,203180,7.972825
511340,203180,8.107533
511360,203180,8.335362
511380,203180,8.786666
511400,203180,9.248749
511420,203180,8.877297
511440,203180,8.565959
511460,203180,8.578924
511480,203180,8.762461
511500,203180,9.07769
511520,203180,9.505468
511540,203180,9.842121
511560,203180,10.18537
511580,203180,10.18954
511600,203180,10.40151
511620,203180,10.97739
511640,203180,11.36953
511660,203180,12.37326
511680,203180,11.59239
511700,203180,10.55414
511720,203180,10.18465
511740,203180,9.724208
511760,203180,9.602152
511780,203180,9.309635
511800,203180,9.082113
511820,203180,9.018638
511840,203180,8.923531
511860,203180,8.753489
511880,203180,8.686593
511900,203180,8.671765
511920,203180,8.664847
511940,203180,8.676011
511960,203180,8.77241
511980,203180,8.840753
512000,203180,8.894361
512020,203180,9.034422
512040,203180,9.137796
512060,203180,9.220772
512080,203180,9.109549
512100,203180,9.046627
512120,203180,9.261521
512140,203180,9.354484
512160,203180,9.61288
512180,203180,9.737828
512200,203180,10.03799
512220,203180,10.11602
512240,203180,10.17816
512260,203180,10.30573
512280,203180,10.20627
512300,203180,10.13949
512320,203180,9.711615
512340,203180,9.501274
512360,203180,9.608963
512380,203180,9.629996
512400,203180,9.306821
512420,203180,8.914544
512440,203180,8.703241
512460,203180,8.63227
512480,203180,8.751615
518420,203180,7.675102
518440,203180,7.711571
518460,203180,7.757233
518480,203180,7.815583
518500,203180,7.892846
518520,203180,8.003429
518540,203180,8.166346
518560,203180,8.429717
518580,203180,9.18794
518600,203180,10.71731
518620,203180,10.22213
518640,203180,10.41163
518660,203180,10.87663
518680,203180,9.891106
518700,203180,9.001874
518720,203180,8.666412
518740,203180,8.514872
518760,203180,8.474224
518780,203180,8.550078
518800,203180,9.048982
518820,203180,11.0832
518840,203180,8.740615
518860,203180,8.399188
518880,203180,8.21677
518900,203180,8.087179
518920,203180,7.998227
518940,203180,7.936307
518960,203180,7.892656
518980,203180,7.859846
519000,203180,7.835552
519020,203180,7.817608
519040,203180,7.804885
519060,203180,7.796357
519080,203180,7.791838
519100,203180,7.790004
519120,203180,7.789703
519140,203180,7.787213
519160,203180,7.778708
519180,203180,7.76165
519200,203180,7.740844
519220,203180,7.721137
519240,203180,7.705939
519260,203180,7.694094
519280,203180,7.685695
519300,203180,7.680266
519320,203180,7.677032
519340,203180,7.67621
519360,203180,7.678112
519380,203180,7.680886
519400,203180,7.687243
519420,203180,7.695146
519440,203180,7.705459
519460,203180,7.718144
519480,203180,7.733507
519500,203180,7.753676
519520,203180,7.780662
519540,203180,7.817098
519560,203180,7.868476
519580,203180,7.945615
519600,203180,8.059625
519620,203180,8.35971
519640,203180,8.441181
519660,203180,9.258509
519680,203180,10.23477
519700,203180,10.3269
519720,203180,10.29477
519740,203180,9.416554
519760,203180,8.62098
519780,203180,8.28707
519800,203180,8.08718
519820,203180,7.953583
519840,203180,7.857767
519860,203180,7.784984
519880,203180,7.72781
519900,203180,7.681786
511280,203160,7.989281
511300,203160,8.11611
511320,203160,8.324728
511340,203160,8.936315
511360,203160,9.51896
511380,203160,9.441702
511400,203160,8.941592
511420,203160,9.054892
511440,203160,9.471016
511460,203160,9.972508
511480,203160,10.2475
511500,203160,10.09838
511520,203160,10.14703
511540,203160,10.34323
511560,203160,10.32543
511580,203160,10.15141
511600,203160,9.836836
511620,203160,9.822348
511640,203160,10.33213
511660,203160,10.33501
511680,203160,10.20667
511700,203160,9.801881
511720,203160,9.053837
511740,203160,8.732325
511760,203160,8.564087
511780,203160,8.451426
511800,203160,8.372123
511820,203160,8.319223
511840,203160,8.277943
511860,203160,8.243626
511880,203160,8.222115
511900,203160,8.212811
511920,203160,8.21265
511940,203160,8.221427
511960,203160,8.240383
511980,203160,8.264305
512000,203160,8.294666
512020,203160,8.34119
512040,203160,8.418306
512060,203160,8.561672
512080,203160,8.885327
512100,203160,8.959325
512120,203160,8.871578
512140,203160,8.847527
512160,203160,8.967744
512180,203160,9.009474
512200,203160,9.079168
512220,203160,9.226511
512240,203160,9.415658
512260,203160,9.64977
512280,203160,9.854834
512300,203160,10.27574
512320,203160,10.46639
512340,203160,10.41984
512360,203160,10.50941
512380,203160,10.35619
512400,203160,10.37553
512420,203160,10.25104
512440,203160,9.69633
512460,203160,9.269392
512480,203160,8.928146
512500,203160,8.81154
512520,203160,8.940351
512540,203160,8.997231
512560,203160,8.868289
518380,203160,7.654165
518400,203160,7.684968
518420,203160,7.722943
518440,203160,7.771764
518460,203160,7.835922
518480,203160,7.923421
518500,203160,8.049526
518520,203160,8.256778
518540,203160,8.672147
518560,203160,9.719239
518580,203160,10.59507
518600,203160,10.28359
518620,203160,10.76081
518640,203160,9.830703
518660,203160,8.85961
518680,203160,8.578219
518700,203160,8.425306
518720,203160,8.349515
518740,203160,8.344354
518760,203160,8.448427
518780,203160,8.85881
518800,203160,11.30468
518820,203160,8.670614
518840,203160,8.288239
518860,203160,8.12235
518880,203160,8.018909
518900,203160,7.943936
518920,203160,7.887183
518940,203160,7.843745
518960,203160,7.81123
518980,203160,7.785368
519000,203160,7.76534
519020,203160,7.749692
519040,203160,7.73764
519060,203160,7.728284
519080,203160,7.721524
519100,203160,7.716094
519120,203160,7.711183
519140,203160,7.704769
519160,203160,7.696614
519180,203160,7.686149
519200,203160,7.674202
519220,203160,7.662045
519240,203160,7.652272
519260,203160,7.643998
519280,203160,7.637763
519300,203160,7.633398
519320,203160,7.63039
519340,203160,7.629075
519360,203160,7.629833
519380,203160,7.630864
519400,203160,7.634817
519420,203160,7.639692
519440,203160,7.646379
519460,203160,7.654819
519480,203160,7.665082
519500,203160,7.678614
519520,203160,7.696397
519540,203160,7.719236
519560,203160,7.749305
519580,203160,7.789388
519600,203160,7.844267
519620,203160,7.922936
519640,203160,8.091743
519660,203160,8.329311
519680,203160,8.530828
519700,203160,9.552164
519720,203160,10.59361
519740,203160,10.76953
519760,203160,10.18745
519780,203160,8.989216
519800,203160,8.413289
519820,203160,8.155702
519840,203160,7.996097
519860,203160,7.884178
519880,203160,7.802187
519900,203160,7.739688
519920,203160,7.690432
519940,203160,7.650517
511220,203140,7.912403
511240,203140,8.015319
511260,203140,8.156109
511280,203140,8.360452
511300,203140,8.849789
511320,203140,9.480102
511340,203140,9.521597
511360,203140,9.37044
511380,203140,9.911282
511400,203140,10.13355
511420,203140,10.0902
511440,203140,10.08887
511460,203140,10.32337
511480,203140,10.27009
511500,203140,9.880685
511520,203140,9.304732
511540,203140,8.921639
511560,203140,8.746214
511580,203140,8.725405
511600,203140,8.9906
511620,203140,9.336974
511640,203140,9.328571
511660,203140,9.37784
511680,203140,9.339529
511700,203140,9.14474
511720,203140,9.395408
511740,203140,9.006926
511760,203140,8.520856
511780,203140,8.335175
511800,203140,8.240458
511820,203140,8.177632
511840,203140,8.133608
511860,203140,8.104313
511880,203140,8.087168
511900,203140,8.081211
511920,203140,8.084895
511940,203140,8.096102
511960,203140,8.115952
511980,203140,8.143659
512000,203140,8.182068
512020,203140,8.239549
512040,203140,8.320095
512060,203140,8.475454
512080,203140,8.747499
512100,203140,9.095876
512120,203140,9.526886
512140,203140,9.888865
512160,203140,9.682995
512180,203140,9.43647
512200,203140,9.347355
512220,203140,9.328173
512240,203140,9.340259
512260,203140,9.390784
512280,203140,9.632419
512300,203140,9.752157
512320,203140,9.749879
512340,203140,9.927229
512360,203140,10.37365
512380,203140,10.41954
512400,203140,10.62928
512420,203140,10.59471
512440,203140,10.75117
512460,203140,11.17106
512480,203140,10.27456
512500,203140,9.61892
512520,203140,9.175415
512540,203140,9.01223
512560,203140,9.061026
512580,203140,9.166319
512600,203140,8.961128
512620,203140,8.740705
512640,203140,8.768113
518360,203140,7.660743
518380,203140,7.692692
518400,203140,7.732489
518420,203140,7.783801
518440,203140,7.852726
518460,203140,7.949839
518480,203140,8.097564
518500,203140,8.347341
518520,203140,8.987297
518540,203140,10.657
518560,203140,10.28349
518580,203140,10.78634
518600,203140,10.15585
518620,203140,9.000503
518640,203140,8.562035
518660,203140,8.369677
518680,203140,8.273881
518700,203140,8.234502
518720,203140,8.252661
518740,203140,8.368033
518760,203140,8.829516
518780,203140,11.99468
518800,203140,8.655767
518820,203140,8.249504
518840,203140,8.072009
518860,203140,7.969942
518880,203140,7.900316
518900,203140,7.848582
518920,203140,7.807936
518940,203140,7.775352
518960,203140,7.750096
518980,203140,7.729067
519000,203140,7.712181
519020,203140,7.698412
519040,203140,7.687223
519060,203140,7.677861
519080,203140,7.67041
519100,203140,7.663771
519120,203140,7.657566
519140,203140,7.650569
519160,203140,7.643396
519180,203140,7.635686
519200,203140,7.627391
519220,203140,7.618772
519240,203140,7.611885
519260,203140,7.60573
519280,203140,7.600926
519300,203140,7.597378
519320,203140,7.594686
519340,203140,7.593236
519360,203140,7.593436
519380,203140,7.59356
519400,203140,7.59621
519420,203140,7.599437
519440,203140,7.604147
519460,203140,7.610228
519480,203140,7.617615
519500,203140,7.627422
519520,203140,7.640176
519540,203140,7.656049
519560,203140,7.67625
519580,203140,7.702121
519600,203140,7.735992
519620,203140,7.781537
519640,203140,7.847784
519660,203140,7.94402
519680,203140,8.264068
519700,203140,8.395802
519720,203140,8.837086
519740,203140,9.954444
519760,203140,10.33146
519780,203140,10.55543
519800,203140,9.29777
519820,203140,8.566646
519840,203140,8.226983
519860,203140,8.030588
519880,203140,7.904316
519900,203140,7.81531
519920,203140,7.748788
519940,203140,7.696974
519960,203140,7.655381
511160,203120,7.850936
511180,203120,7.929929
511200,203120,8.032848
511220,203120,8.181189
511240,203120,8.439527
511260,203120,9.026166
511280,203120,9.66389
511300,203120,9.87505
511320,203120,9.899972
511340,203120,10.20702
511360,203120,10.3162
511380,203120,10.22674
511400,203120,10.31154
511420,203120,10.21435
511440,203120,9.85028
511460,203120,9.218525
511480,203120,8.772986
511500,203120,8.56502
511520,203120,8.4903
511540,203120,8.525454
511560,203120,8.731872
511580,203120,8.921011
511600,203120,8.799455
511620,203120,8.480124
511640,203120,8.557472
511660,203120,9.167472
511680,203120,9.105397
511700,203120,8.540617
511720,203120,8.464556
511740,203120,8.86144
511760,203120,9.059855
511780,203120,8.699472
511800,203120,8.394541
511820,203120,8.23862
511840,203120,8.150725
511860,203120,8.106915
511880,203120,8.084058
511900,203120,8.083485
511920,203120,8.10068
511940,203120,8.126166
511960,203120,8.178317
511980,203120,8.252912
512000,203120,8.389423
512020,203120,8.729589
512040,203120,8.970715
512060,203120,9.05522
512080,203120,8.857445
